Tennessee,118.823611,90.3545257,0.9589023696,27–7,27,34,52.8,44.4,35.4,29.4,16,17.8,35.4,30.1,65.5,54.1,46.7,34,27.8,16.1,9.1,60.2,46.5,43,45.1,64.6,,,,2025,,,2,9.260151563,74.3,74
Texas St.,108.2671551,112.013617,0.4034250776,14–16,14,30,50.7,49.9,36,41.6,18.1,16.1,35.2,31.5,66.8,49.3,47.4,36.4,36.1,11.2,10,52.6,50.7,27.8,36.4,66.7,,,,2025,,,,-11.66243564,76,72
Jackson St.,99.28212971,107.3213356,0.2899943265,16–18,16,34,47.7,50.6,37.5,30.6,19.5,17.4,30.1,30,70.1,47.1,50.3,32.6,34.1,9.6,9.1,49.7,55.9,33.7,41.7,69.2,,,,2025,,,,-10.64225796,73,70.7
Mississippi,117.0639619,96.4545436,0.9026444642,22–11,22,33,51.1,50.5,35.6,39.5,12.8,20.5,25.4,30.8,69.3,51,51.6,34.1,32.7,12.4,11.2,53.5,58.3,40.2,44,68.7,,,,2025,,,6,4.808459409,73.8,70.5
Wyoming,103.448403,104.8306608,0.4619131073,11–20,11,31,50.3,51,30.4,41.1,19.9,15.8,30,27.2,65.2,49.5,51.7,34.4,33.3,8.2,9.8,48.2,47.1,40.7,37.3,65.3,,,,2025,,,,-10.80724736,65.2,71.7
Minnesota,109.4895743,101.5632435,0.7035369616,15–17,15,32,49.9,50.1,31.5,33,16.6,16.3,30.2,30.6,63.8,50.7,49.2,32.2,34.5,12.9,10.1,61.3,60.4,35.9,34.3,63.4,,,,2025,,,,-4.460239277,66.4,74.3
Illinois,121.7445188,97.0969777,0.9309559113,21–12,21,33,52.3,47.3,34.6,26.8,15.8,12.7,36,26.3,72.3,57.3,46.1,31.1,33.3,9.1,8.8,51.9,45.8,46.9,30.4,72.1,,,,2025,,,6,3.361963585,75.9,71.2
LIU,94.84087368,104.5617575,0.2456145237,15–16,15,31,47.7,48,27.6,43.5,20.1,19.2,32.3,27,65.1,48.8,48.8,30.3,31.2,11,10.2,44.2,59.8,33.4,39.8,65.6,,,,2025,,,,-12.69569936,73,75.3
UTEP,106.3520979,103.4545407,0.5787548903,15–15,15,30,49.3,52.4,37,40,16.6,22,25.4,32.4,68.9,47.7,54,34.6,33.4,8.9,9.7,51,57.7,36.2,41.2,69.2,,,,2025,,,,-8.386991383,71.9,71.5
Loyola Chicago,107.3962752,101.916743,0.6461701121,21–11,21,32,52.6,49,31.7,33.2,17.6,17.9,29.9,27.5,67.3,53,48.3,34.7,33.3,13.6,9.7,60.3,50.1,42,40.4,67.6,,,,2025,,,,-4.619971492,66.4,72.3
Texas,116.6459534,99.80328848,0.8573356707,19–15,19,34,52.5,48.4,36.6,39.3,14.3,16.6,29.8,29.7,68.4,51.8,47.5,36,33.3,11.7,8.2,47.5,48.3,35.4,36.2,68.1,,,,2025,,,11,0.03686995604,74.9,70.1
Maryland Eastern Shore,95.54183521,119.0759616,0.07362665831,2–25,2,27,45.7,55.3,35.6,40.6,19.7,15.5,27.1,34.1,67.4,44.7,58.6,31.5,33.3,5.7,8.9,46.4,57.2,37.2,37.7,66.8,,,,2025,,,,-19.47667173,66.7,71.3
Western Illinois,99.17918756,117.1039214,0.1289206432,9–19,9,28,50.1,51.1,27.2,30.6,18.2,14.4,28.1,31.8,65.1,46.7,50.2,37.3,35.1,9.2,7.5,39.2,47.6,37.2,34.8,65.1,,,,2025,,,,-16.35168586,69.2,73.8
Fairleigh Dickinson,98.47965887,110.8517574,0.2040853971,10–20,10,30,49.1,50.5,32.1,30.4,17.1,17.6,25.9,32,68.6,49.7,53.3,32.2,30.3,6.9,9.4,53.6,50.4,41.5,35.6,70,,,,2025,,,,-15.83585664,71.5,76
Cornell,114.4804814,110.8261569,0.5922023966,16–11,16,27,58.7,52.2,28.6,31.3,16.8,15.3,25.5,28.9,72.1,61.1,52.3,37.4,34.7,8.1,6.5,60.7,53.9,48.6,39.1,71.5,,,,2025,,,,-7.226881678,76.2,70
West Virginia,110.516883,92.2293466,0.8889671444,19–13,19,32,50,46.3,25.6,32.2,16.2,19.4,25.9,30.8,65.2,50.9,47.3,32.6,29.7,11.6,9.4,56.5,46.2,46.1,36.5,64.9,,,,2025,,,,1.466201212,72,74
